File,Line,Keyword,Code Snippet
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\custom_inventory_loop.py,121,update,pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\inventory_drawing.py,40,blit,"screen.blit(inventory_title, (title_x, title_y))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\inventory_drawing.py,59,blit,"screen.blit(scaled_image, (x_offset, y_position))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\inventory_drawing.py,73,pygame_draw,"pygame.draw.rect(screen, (211, 211, 211), highlight_rect, 2)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\inventory_drawing.py,87,blit,"screen.blit(level_text, (text_x, text_y))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\inventory_drawing.py,88,blit,"screen.blit(quantity_text, (text_x, text_y + int(20 / 600 * screen_height)))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\inventory_drawing.py,90,pygame_display_flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\inventory_drawing.py,90,flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\inventory_drawing.py,101,blit,"outline_image.blit(base_text, (1, 1))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\inventory_drawing.py,103,blit,"outline_image.blit(base_text, (0, 0))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\assemble_grid.py,67,blit,"surface.blit(title_text, (x_offset, y_offset -fontsize))  # Position title above grid"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\assemble_grid.py,98,pygame_draw,"pygame.draw.rect(surface, color, shrink_rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\assemble_grid.py,102,pygame_draw,"pygame.draw.rect(surface, (255, 255, 255), grid_rect, 2)  # Grid cell borders"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\assemble_grid.py,106,pygame_draw,"pygame.draw.rect(surface, (255, 255, 0), grid_rect, 3)  # Yellow highlight"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\assemble_grid.py,117,update,self.__dict__.update(state)
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\block_color_square.py,67,pygame_draw,"pygame.draw.rect(self.image, color_rgb, rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\block_grid.py,207,blit,"surface.blit(title_text, (self.x_offset, self.y_offset - fontsize))  # Position title above grid"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\block_grid.py,229,pygame_draw,"pygame.draw.line(self.grid_image, (0, 0, 0), start_pos, end_pos, 1)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\block_grid.py,235,pygame_draw,"pygame.draw.line(self.grid_image, (0, 0, 0), start_pos, end_pos, 1)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\block_grid.py,245,blit,"self.grid_image.blit(block_image, (pixel_x, pixel_y))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\block_grid.py,252,pygame_draw,"pygame.draw.line(surface, (0, 0, 0), start_pos, end_pos, 0)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\block_grid.py,254,pygame_draw,"pygame.draw.line(surface, (50, 50, 50), start_pos, end_pos, 1)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\block_grid.py,261,pygame_draw,"pygame.draw.line(surface, (0, 0, 0), start_pos, end_pos, 0)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\block_grid.py,263,pygame_draw,"pygame.draw.line(surface, (50, 50, 50), start_pos, end_pos, 1)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\block_grid.py,277,blit,"surface.blit(highlight_surface, rect.topleft)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\block_grid.py,288,pygame_draw,"pygame.draw.rect(surface, (255, 255, 0), selected_rect, 3)  # Yellow border"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\block_grid.py,298,blit,"surface.blit(block_image, (pixel_x, pixel_y))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\block_grid.py,329,blit,"surface.blit(overlay_surface, (pixel_x, pixel_y))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\block_inventory.py,51,blit,"screen.blit(block_inv_title, (self.x_offset - 80, self.y_offset - fontsize))  # Title above the inventory"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\block_inventory.py,70,blit,"screen.blit(scaled_image, rect.topleft)  # Draw the scaled block in the inventory slot"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\block_inventory.py,72,pygame_draw,"pygame.draw.rect(screen, (255, 255, 255), rect, 2)  # Draw the slot border"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\block_inventory.py,76,pygame_draw,"pygame.draw.rect(screen, (255, 255, 0), rect, 3)  # Highlight selected slot"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\custom_assemble_loop.py,42,blit,"screen.blit(double_buffer, (0, 0))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\custom_assemble_loop.py,43,pygame_display_flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\custom_assemble_loop.py,43,flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\draw_assemble_interface.py,36,pygame_display_update,pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\draw_assemble_interface.py,36,update,pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\draw_assemble_interface.py,46,pygame_draw,"pygame.draw.rect(screen, button['color'], button['rect'])"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\block\draw_assemble_interface.py,47,blit,"screen.blit(button['text'], (button['rect'].x + 10*fx, button['rect'].y + 10*fy))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\custom_melt_test_loop.py,36,update,canvas.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\custom_melt_test_loop.py,39,pygame_display_flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\custom_melt_test_loop.py,39,flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\melt_canvas.py,173,pygame_draw,"pygame.draw.rect(screen, color, rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\melt_canvas.py,178,pygame_draw,"pygame.draw.rect(ripple_surf, ripple_color, ripple_surf.get_rect(), 2)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\melt_canvas.py,179,blit,"screen.blit(ripple_surf, rect.topleft)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\melt_interface.py,12,blit,"screen.blit(title_text, title_rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\melt_interface.py,17,blit,"screen.blit(canvas_title, (sw//2 - 100, sh//2 - (canvas.grid_size * canvas.cell_size)//2 - 40))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\melt_interface.py,19,blit,"screen.blit(inv_title, (sw - 150, 20))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\melt_interface.py,21,blit,"screen.blit(inv_title, (sw - 150, 20))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\melt_interface.py,26,pygame_draw,"pygame.draw.rect(screen, (255, 255, 255), outline_rect, 2)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\melt_interface.py,30,blit,"screen.blit(drop_text, (sw//2 - 50, offset[1] - 50))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\melt_interface.py,40,pygame_draw,"pygame.draw.rect(screen, (200,200,200), rect, 2)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\melt_interface.py,44,pygame_draw,"pygame.draw.rect(screen, vial.get_color(), fill_rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\melt_interface.py,46,pygame_draw,"pygame.draw.rect(screen, (255,255,0), rect, 3)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\melt_interface.py,51,blit,"screen.blit(vial_info, (50, sh - 150))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\melt_interface.py,52,blit,"screen.blit(quantity_info, (50, sh - 120))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\melt_interface.py,61,pygame_draw,"pygame.draw.rect(screen, (80, 80, 80), btn[""rect""])"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\melt_interface.py,63,blit,"screen.blit(btn[""text""], text_rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\melt_interface.py,64,pygame_display_update,#pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\melt\melt_interface.py,64,update,#pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\custom_fuse_loop.py,36,blit,"screen.blit(double_buffer, (0, 0))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\custom_fuse_loop.py,37,pygame_display_flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\custom_fuse_loop.py,37,flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\custom_fuse_loop.py,51,blit,"screen.blit(double_buffer, (0, 0))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\custom_fuse_loop.py,52,pygame_display_flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\custom_fuse_loop.py,52,flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\draw_fuse_interface.py,58,pygame_draw,"pygame.draw.rect(screen, button_color, button['rect'])"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\draw_fuse_interface.py,62,blit,"screen.blit(button['text'], text_rect.topleft)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\draw_fuse_interface.py,69,pygame_display_update,pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\draw_fuse_interface.py,69,update,pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_color_square.py,67,update,self.__dict__.update(state)
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_grid.py,358,pygame_draw,"pygame.draw.rect(screen, (255, 255, 255), rect, 2)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_grid.py,368,blit,"screen.blit(img, (rect.x, rect.y))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_grid.py,369,blit,"self.grid_image.blit(img, (rect.x - self.grid_posX, rect.y - self.grid_posY))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_grid.py,371,pygame_draw,"pygame.draw.rect(screen, (255, 255, 0), rect, 3)  # Yellow highlight"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_grid.py,392,blit,"screen.blit(square.image, (rect.x, rect.y))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_grid.py,418,pygame_draw,"#pygame.draw.rect(surface, (255, 255, 255), rect, 2)  # White grid lines"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_grid.py,425,blit,"surface.blit(img, rect.topleft)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,214,pygame_draw,"pygame.draw.rect(screen, button_color, button_rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,216,pygame_draw,"pygame.draw.rect(screen, button_color, button_rect, 2)  # Draw outline for inactive button"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,219,pygame_draw,"pygame.draw.rect(screen, (150, 150, 150), slider_rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,225,pygame_draw,"pygame.draw.rect(screen, (200, 200, 200), (min_level_pos, slider_rect.y - margin_s, margin_s, slider_height + margin_slider))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,226,pygame_draw,"pygame.draw.rect(screen, (200, 200, 200), (max_level_pos, slider_rect.y - margin_s, margin_s, slider_height + margin_slider))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,234,blit,"screen.blit(min_level_text, (slider_rect.x, slider_rect.y + slider_height + margin_slider))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,235,blit,"screen.blit(max_level_text, (slider_rect.x + slider_width - max_level_text.get_width(), slider_rect.y + slider_height + margin_slider))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,278,blit,"screen.blit(pouch_title, (title_x, title_y))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,314,blit,"screen.blit(scaled_image, (self.x_offset, y_position))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,327,pygame_draw,"pygame.draw.rect(screen, outline_color, highlight_rect, 2)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,340,blit,"screen.blit(level_text, (int(self.x_offset - self.screen_width * 80 / 800), y_position))  # Adjusted to the left of the image"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,341,blit,"screen.blit(quantity_text, (int(self.x_offset - self.screen_width * 80 / 800), int(y_position + self.screen_height * 20 / 600)))  # Adjusted to the left of the image"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,349,pygame_display_flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,349,flip,pygame.display.flip()
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,377,pygame_draw,"pygame.draw.rect(screen, (211, 211, 211), (int(self.x_offset - self.screen_width * 100 / 800), scroll_bar_y, self.scroll_bar_width, scroll_bar_height))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,395,blit,"outlined_text.blit(outline, (1, 1))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,396,blit,"outlined_text.blit(text_surface, (0, 0))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,531,blit,"screen.blit(scaled_analysis_image, (image_x, image_y))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,538,blit,"screen.blit(damage_text, (damage_x, damage_y))  # Display below the analysis image"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,548,pygame_draw,"pygame.draw.rect(screen, (30, 30, 30), fallback_rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\inventory\projectile\projectile_pouch.py,674,blit,"combined_surface.blit(icon, (x_pos, y_pos))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_advanced_behaviour.py,58,update,Similar to the old Behavior.update() but more advanced logic is performed.
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_behavior.py,36,update,self.mob.movement.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_body_parts.py,90,pygame_draw,"pygame.draw.rect(grid_surface, in_mob.color, rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_body_parts.py,174,blit,"screen.blit(self.polygon_image, (self.mob.rect.x-self.connection_offset[0],self.mob.rect.y-self.connection_offset[1]))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_bullet.py,106,pygame_draw,pygame.draw.arc(
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_bullet.py,440,update,player.status_effects[effect_name].update(effect_data)
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_bullet.py,456,blit,"surface.blit(bullet_image, bullet_rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_cellular.py,97,blit,"new_image.blit(mob.image, (x * mob.image.get_width(), y * mob.image.get_height()))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_class.py,226,update,self.behavior.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_class.py,231,update,self.movement.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_class.py,234,update,effect.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_class.py,235,update,self.group_anim.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_class.py,237,update,self.skills.update(game)
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_class.py,259,blit,"#surface.blit(self.image, self.rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_class.py,260,blit,"surface.blit(self.image, self.rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_group_anim.py,213,pygame_draw,pygame.draw.polygon(
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_group_anim.py,222,pygame_draw,"pygame.draw.circle(surface, particle[""color""], (int(particle[""pos""].x), int(particle[""pos""].y)), particle[""size""])"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_group_anim.py,235,pygame_draw,"pygame.draw.circle(surface, interpolated_color, self.mob.rect.center, radius)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_group_anim.py,244,pygame_draw,"pygame.draw.circle(surface, color, self.mob.rect.center, circle_radius, 10)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_group_anim.py,255,pygame_draw,"pygame.draw.circle(surface, animation['outline_color'], animation['body_part_position'], int(current_radius), 3)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_group_anim.py,263,pygame_draw,"pygame.draw.circle(pulsate_surface, pulsate_color, animation['body_part_position'], int(pulsate_radius), 1)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_group_anim.py,264,blit,"surface.blit(pulsate_surface, (0, 0))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_group_anim.py,283,pygame_draw,pygame.draw.rect(
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_laser.py,151,pygame_draw,"pygame.draw.line(surface, laser_color, start_pos, end_pos,5)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_laser.py,156,pygame_display_update,pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_laser.py,156,update,pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_laser.py,289,pygame_display_update,#pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_laser.py,289,update,#pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_laser.py,372,pygame_display_update,pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_laser.py,372,update,pygame.display.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_melee_attack.py,58,pygame_draw,"pygame.draw.rect(game.screen, mob.color, range_rect, 1)  # Draw white outline square"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_melee_attack.py,59,pygame_display_update,pygame.display.update(range_rect)
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_melee_attack.py,59,update,pygame.display.update(range_rect)
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_seek.py,148,pygame_draw,"pygame.draw.line(surface, (255, 255, 255), mob_center, stick_end, stick_width)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_seek.py,151,pygame_draw,"pygame.draw.polygon(surface, (255, 255, 255), [p1, p2, p3])"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_shield.py,165,pygame_draw,"pygame.draw.circle(surface, self.shield_color, self.mob.rect.center, int(pulse_radius), 5)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_shield.py,175,pygame_draw,"pygame.draw.circle(surface, self.shield_color, self.mob.rect.center, self.shield_radius, width)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_shield.py,213,pygame_draw,"pygame.draw.circle(surface, particle_color, particle[""pos""], int(particle[""size""]))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_shield.py,306,pygame_draw,"pygame.draw.circle(surface, self.shield_inverted_color, self.mob.rect.center, ultimate_radius, 6)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_shield.py,317,pygame_draw,"pygame.draw.circle(surface, self.shield_color, self.mob.rect.center, flash_radius, 3)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_shield.py,329,pygame_draw,"pygame.draw.circle(surface, self.shield_color, self.mob.rect.center, self.shield_radius, 5)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_shield.py,355,pygame_draw,pygame.draw.circle(
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_skills.py,28,update,self.shield.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_skills.py,30,update,self.laser.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_skills.py,34,update,self.bullet.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_skills.py,35,update,self.spawning_skill.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_skills.py,56,update,skills.update(self.get_skills_from_elements(mob.color))
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_spawn.py,237,update,game.mobs.update(game)
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_spawning_skill.py,340,update,lightning.update(dt)
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_spawning_skill.py,417,update,self.aura_effect.update(dt)
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mob_spawning_skill.py,444,update,lightning.update(0)
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mobshape\mobshape_class.py,180,blit,"self.image.blit(head_image, head_rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mobshape\mobshape_class.py,220,blit,"self.image.blit(transformed_image, transformed_rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mobshape\mobshape_class.py,227,blit,"surface.blit(self.image, self.rect)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mobshape\mobshape_skills.py,19,update,self.coordinated_attack.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mobshape\effects\attack_effect_manager.py,20,update,effect.update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mobshape\effects\fire_effect.py,31,update,super().update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mobshape\effects\fire_effect.py,44,pygame_draw,"pygame.draw.circle(surf, color, (particle[""size""], particle[""size""]), particle[""size""])"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mobshape\effects\fire_effect.py,45,blit,"surface.blit(surf, (particle[""pos""].x - particle[""size""], particle[""pos""].y - particle[""size""]))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mobshape\effects\laser_effect.py,21,update,super().update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mobshape\effects\laser_effect.py,28,pygame_draw,"pygame.draw.line(surface, self.base_color, self.start_pos, self.end_pos, int(self.current_thickness))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mobshape\effects\lightning_effect.py,32,update,super().update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\mobshape\effects\lightning_effect.py,37,pygame_draw,"pygame.draw.lines(surface, self.base_color, False, self.segments, 2)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\AbsoluteZeroEffect.py,23,update,super().update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\AbsoluteZeroEffect.py,43,pygame_draw,"pygame.draw.line(surface, (0, 255, 255), rect.center, (end_x, end_y), 3)  # Cyan shards"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\AreaEffect.py,22,update,super().update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\AreaEffect.py,27,pygame_draw,"pygame.draw.circle(area_surface, self.color, (self.radius, self.radius), self.radius, 2)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\AreaEffect.py,28,blit,"surface.blit(area_surface, (offset_rect.left, offset_rect.top))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\ArmageddonEffect.py,22,update,super().update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\ArmageddonEffect.py,38,pygame_draw,"pygame.draw.circle(surface, (255, 0, 0), rect.center, 150, 5)  # Red explosion"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\ArmageddonEffect.py,42,pygame_draw,"pygame.draw.line(surface, (255, 0, 0), rect.center, (end_x, end_y), 3)  # Red rays"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\BarrierEffect.py,35,update,super().update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\BarrierEffect.py,72,pygame_draw,"pygame.draw.circle(barrier_surface, self.color, (self.current_radius, self.current_radius), self.current_radius, 4)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\BarrierEffect.py,76,pygame_draw,"pygame.draw.circle(barrier_surface, (*self.color[:3], max(self.color[3] - i*30, 0)),"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\BarrierEffect.py,80,blit,"surface.blit(barrier_surface, (rect.centerx - self.current_radius, rect.centery - self.current_radius))"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\BlindEffect.py,20,update,super().update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\BlindEffect.py,29,blit,"surface.blit(blind_surface, offset_rect.topleft)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\BlossomEffect.py,20,pygame_draw,"pygame.draw.circle(self.blossom_surface, self.color, (self.radius, self.radius), self.radius, 2)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\BlossomEffect.py,25,pygame_draw,"pygame.draw.circle(self.blossom_surface, (255, 192, 203, 200),"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\BlossomEffect.py,34,update,super().update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\BlossomEffect.py,43,blit,"surface.blit(self.blossom_surface,"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\BurnEffect.py,21,update,super().update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\BurnEffect.py,30,pygame_draw,"pygame.draw.polygon(burn_surface, (255, 0, 0, self.alpha), ["
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\BurnEffect.py,35,blit,"surface.blit(burn_surface, offset_rect.topleft)"
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\ChainEffect.py,21,update,super().update()
C:/Users/lierm/Documents/Games/ALLV8/src\core\mob\proj_anim\ChainEffect.py,48,pygame_draw,"pygame.draw.line(surface, pulse_color, start_pos, end_pos, base_thickness)"
